League,Country,Date,Team,Goals,Result,isHome,HeadCoach,DaysInPost
Serie A,Italy,2017-09-24,Chievo,2.0,win,False,,
Serie A,Italy,2017-09-24,Benevento,0.0,loss,False,,
Serie A,Italy,2017-09-30,Sampdoria,0.0,loss,False,,
Serie A,Italy,2017-10-01,Inter,2.0,win,False,,
Serie A,Italy,2017-10-01,Crotone,1.0,draw,False,,
Serie A,Italy,2017-10-01,Hellas Verona,2.0,draw,False,,
Serie A,Italy,2017-10-15,Chievo,0.0,draw,False,,
Serie A,Italy,2017-10-15,SPAL,1.0,loss,False,,
Serie A,Italy,2017-10-16,Benevento,0.0,loss,False,,
Serie A,Italy,2017-10-21,Crotone,0.0,loss,False,,
Serie A,Italy,2017-10-21,Inter,0.0,draw,False,,
Serie A,Italy,2017-10-22,Hellas Verona,2.0,loss,False,,
Serie A,Italy,2018-08-19,Inter,0.0,loss,False,,
Serie A,Italy,2018-08-19,SPAL,1.0,win,False,,
Serie A,Italy,2018-10-27,Parma,0.0,loss,False,,
Serie A,Italy,2018-10-28,Chievo,1.0,loss,False,,
Serie A,Italy,2018-10-28,Sampdoria,2.0,loss,False,,
Serie A,Italy,2018-10-29,Inter,3.0,win,False,,
Serie A,Italy,2018-11-04,SPAL,1.0,loss,False,,
Serie A,Italy,2018-11-10,Parma,2.0,win,False,,
Serie A,Italy,2018-11-11,Inter,1.0,loss,False,,
